CustomerID,TransactionType,EngagementLevel,RFM_Score,Income,Age,CreditScore,Mortgage,Personal_Loan,Credit_Card,Exited,TransactionYear,TransactionMonth,TransactionDay,Income_per_Engagement,Age_Group,Is_High_Value_Customer
CUST0001,-1.1880371025098255,-1.2654867900601956,-0.1525660438434374,1.556468767714509,0.3980751750037537,-0.5181172103596176,0.7049865162000987,0.7483731706148343,0.7129485436850858,-0.635998728003816,0.42992339227195836,-0.15053318660841591,-0.10227226661265718,-0.27598739396377453,-0.8945298089838036,1.0
CUST0002,0.052085133930493445,-1.2654867900601956,0.6104375852894613,-1.7344251181381694,-1.0445336450908551,-1.5198858724470357,0.7049865162000987,0.7483731706148343,0.7129485436850858,1.5723301886761007,0.42992339227195836,0.13619669264570944,-0.2133170729239028,-1.3578605096507237,-0.8945298089838036,-1.0
CUST0003,-1.1880371025098255,-1.2654867900601956,0.6104375852894613,1.3115610434673342,-1.1293929874493613,-0.0018683292838929367,0.7049865162000987,-1.3362317614599133,0.7129485436850858,1.5723301886761007,0.42992339227195836,-1.5841825828790428,0.5639965712548167,-0.35650019439958675,-0.8945298089838036,1.0
CUST0004,-1.1880371025098255,-0.032068866024917264,1.512169146991978,-0.5372104496761,-0.5353775909398166,-0.22926366975772405,0.7049865162000987,0.7483731706148343,0.7129485436850858,-0.635998728003816,0.42992339227195836,-0.43726306586254127,1.6744446343672732,0.57242191616132,-0.8945298089838036,-1.0
CUST0005,-1.1880371025098255,-0.032068866024917264,-0.5340678584098868,-0.6475514392927207,0.6526532020792729,-0.2231178497449178,0.7049865162000987,0.7483731706148343,0.7129485436850858,-0.635998728003816,0.42992339227195836,-1.5841825828790428,0.45295176494357103,0.46359894492754733,0.5119636013680888,-1.0
CUST0006,1.2922073703708123,-1.2654867900601956,-0.9502516561187406,-0.06982901158756548,-0.8748149603738422,-0.22926366975772405,-1.4184668458483916,0.7483731706148343,-1.4026257699205102,-0.635998728003816,0.42992339227195836,-1.5841825828790428,-0.768541104480131,-0.8106287122670004,-0.8945298089838036,-1.0
CUST0007,-1.1880371025098255,-0.032068866024917264,-0.04852009441622391,-0.22765096831932205,-1.2142523298078678,-1.5198858724470357,0.7049865162000987,0.7483731706148343,-1.4026257699205102,-0.635998728003816,-2.325995788959444,1.5698460889163364,-1.5458547486588505,0.8777226267302227,-0.8945298089838036,-1.0
CUST0008,0.052085133930493445,1.201349058010361,-1.123661571830763,-1.1237795670088395,-0.6202369332983231,0.5758387519198942,0.7049865162000987,0.7483731706148343,-1.4026257699205102,1.5723301886761007,0.42992339227195836,-0.43726306586254127,1.5633998280560275,-0.8693536027540572,-0.8945298089838036,-1.0
CUST0009,0.052085133930493445,-1.2654867900601956,1.6162150964191915,-1.2520752305109795,0.9920905715132985,-1.1818657717426921,0.7049865162000987,0.7483731706148343,0.7129485436850858,-0.635998728003816,0.42992339227195836,0.13619669264570944,-0.4354066855463941,-1.1992891932002487,0.5119636013680888,-1.0
CUST0010,0.052085133930493445,1.201349058010361,1.7549430289888095,0.12196124708976784,0.3980751750037537,1.31948297346945,-1.4184668458483916,0.7483731706148343,-1.4026257699205102,1.5723301886761007,0.42992339227195836,-0.15053318660841591,-0.768541104480131,-0.25505234785136865,-0.8945298089838036,1.0
CUST0011,0.052085133930493445,1.201349058010361,-0.4993858752674823,0.708045102966142,0.058637805569728134,-0.8376998510255423,-1.4184668458483916,-1.3362317614599133,0.7129485436850858,-0.635998728003816,0.42992339227195836,0.4229265718998348,1.4523550217447818,0.033958049872153694,-0.8945298089838036,1.0
CUST0012,-1.1880371025098255,-0.032068866024917264,1.5468511301343826,1.1255565944620496,1.2466685985888177,1.4792742938024124,-1.4184668458483916,-1.3362317614599133,0.7129485436850858,1.5723301886761007,-2.325995788959444,1.5698460889163364,-0.8795859107913767,2.2123134092629444,0.5119636013680888,1.0
CUST0013,0.052085133930493445,-0.032068866024917264,-1.1583435549731675,-0.2568786391142524,1.5861059680228433,1.270316413367,0.7049865162000987,-1.3362317614599133,0.7129485436850858,1.5723301886761007,0.42992339227195836,-1.2974527036249173,0.23086215232107976,0.8488970562038208,0.5119636013680888,-1.0
CUST0014,0.052085133930493445,-1.2654867900601956,1.7202610458464052,-0.9374391677645328,-1.468830356883387,0.6680260521119878,0.7049865162000987,0.7483731706148343,0.7129485436850858,-0.635998728003816,0.42992339227195836,0.13619669264570944,0.45295176494357103,-1.0958533762708995,1.918457011719981,-1.0
CUST0015,-1.1880371025098255,1.201349058010361,-1.5745273526820214,-1.4351681107780718,-0.8748149603738422,-0.5242630303724238,-1.4184668458483916,0.7483731706148343,0.7129485436850858,-0.635998728003816,0.42992339227195836,-0.7239929451166667,-0.3243618792351485,-1.022905907563281,-0.8945298089838036,-1.0
CUST0016,-1.1880371025098255,-0.032068866024917264,-0.22193001012824637,-1.5309139288993951,0.3132158326452473,0.7540675322912753,0.7049865162000987,-1.3362317614599133,0.7129485436850858,-0.635998728003816,0.42992339227195836,-0.15053318660841591,-0.6574962981688854,-0.40761066747002694,-0.8945298089838036,-1.0
CUST0017,1.2922073703708123,1.201349058010361,0.19425378758060752,-0.29562490001481134,1.6709653103813495,1.4116702736615436,-1.4184668458483916,0.7483731706148343,0.7129485436850858,-0.635998728003816,0.42992339227195836,-0.15053318660841591,0.786086183877308,-0.4609729464968718,0.5119636013680888,-1.0
CUST0018,-1.1880371025098255,-0.032068866024917264,-0.4993858752674823,-0.3316835590031928,-1.7234083839589063,1.3010455134310313,0.7049865162000987,-1.3362317614599133,0.7129485436850858,-0.635998728003816,0.42992339227195836,0.9963863304080856,-0.6574962981688854,0.7751212665040643,1.918457011719981,-1.0
CUST0019,-1.1880371025098255,1.201349058010361,0.6451195684318659,0.4760901268234894,-1.2991116721663742,-0.8192623909871236,-1.4184668458483916,0.7483731706148343,0.7129485436850858,-0.635998728003816,0.42992339227195836,-1.5841825828790428,1.5633998280560275,-0.08042387557552276,1.918457011719981,1.0
CUST0020,1.2922073703708123,-1.2654867900601956,-1.401117436969999,0.7909874842002865,-0.9596743027323487,-0.653325250641355,-1.4184668458483916,0.7483731706148343,0.7129485436850858,-0.635998728003816,0.42992339227195836,-1.5841825828790428,-0.3243618792351485,-0.5276374470863474,-0.8945298089838036,1.0
CUST0021,1.2922073703708123,-0.032068866024917264,-0.5340678584098868,1.1632203490368704,0.8223718867962857,-0.46895065025716764,0.7049865162000987,0.7483731706148343,0.7129485436850858,-0.635998728003816,0.42992339227195836,0.4229265718998348,-0.3243618792351485,2.2494590039770435,0.5119636013680888,1.0
CUST0022,-1.1880371025098255,-1.2654867900601956,1.4774871638495737,0.8097260419768575,1.5012466256643369,-0.2599927698217553,0.7049865162000987,-1.3362317614599133,0.7129485436850858,-0.635998728003816,-2.325995788959444,1.5698460889163364,1.119220602811045,-0.521477193189262,0.5119636013680888,1.0
CUST0023,1.2922073703708123,1.201349058010361,0.8532114672862928,-0.10170695649033751,0.5677938597207665,-1.476865132357392,0.7049865162000987,0.7483731706148343,-1.4026257699205102,-0.635998728003816,-2.325995788959444,1.2831162096622108,1.4523550217447818,-0.36534788973783106,0.5119636013680888,-1.0
CUST0024,0.052085133930493445,1.201349058010361,1.0959853492831242,0.367167593771629,-1.2991116721663742,0.8892755725730127,0.7049865162000987,-1.3362317614599133,-1.4026257699205102,-0.635998728003816,0.42992339227195836,-0.7239929451166667,-1.101675523413868,-0.13413589013238145,1.918457011719981,1.0
CUST0025,-1.1880371025098255,-1.2654867900601956,-1.3664354538275945,-1.100001755646936,-1.3839710145248807,-1.5874898925879044,-1.4184668458483916,0.7483731706148343,-1.4026257699205102,-0.635998728003816,0.42992339227195836,-1.5841825828790428,1.6744446343672732,-1.1492954195414318,1.918457011719981,-1.0
CUST0026,1.2922073703708123,1.201349058010361,0.5063916358622479,-0.07774250610675479,-0.36565890622280384,0.0165691307545258,-1.4184668458483916,-1.3362317614599133,0.7129485436850858,1.5723301886761007,0.42992339227195836,-1.010722824370792,-1.5458547486588505,-0.3535305102499958,-0.8945298089838036,-1.0
CUST0027,1.2922073703708123,-0.032068866024917264,0.3329817201502255,0.6436546404868894,-0.5353775909398166,0.9138588526242377,-1.4184668458483916,0.7483731706148343,-1.4026257699205102,-0.635998728003816,0.42992339227195836,0.9963863304080856,0.11981734600983412,1.7370412311073273,-0.8945298089838036,1.0
CUST0028,1.2922073703708123,-0.032068866024917264,0.5757556021470569,0.00307219028024923,0.22835649028674093,-0.28457604987298024,0.7049865162000987,-1.3362317614599133,-1.4026257699205102,-0.635998728003816,0.42992339227195836,-0.43726306586254127,0.23086215232107976,1.1052716068371067,-0.8945298089838036,-1.0
CUST0029,1.2922073703708123,1.201349058010361,-0.0832020775586284,-0.8326973487982819,-1.2991116721663742,-0.4074924501291052,0.7049865162000987,0.7483731706148343,0.7129485436850858,-0.635998728003816,-2.325995788959444,1.5698460889163364,0.11981734600983412,-0.7258147783831236,1.918457011719981,-1.0
CUST0030,-1.1880371025098255,1.201349058010361,-1.4357994201124036,-0.9478909529785565,1.5012466256643369,-0.3952008101034927,0.7049865162000987,-1.3362317614599133,0.7129485436850858,-0.635998728003816,-2.325995788959444,1.5698460889163364,-1.4348099423476048,-0.7826191913106308,0.5119636013680888,-1.0
CUST0031,1.2922073703708123,1.201349058010361,0.5063916358622479,0.21905086616718006,-1.5536896992418934,-1.2679072519219796,-1.4184668458483916,0.7483731706148343,0.7129485436850858,-0.635998728003816,0.42992339227195836,-0.7239929451166667,1.4523550217447818,-0.20717539450579314,1.918457011719981,1.0
CUST0032,1.2922073703708123,1.201349058010361,0.8185294841438884,-1.6610386548139893,0.3132158326452473,-0.5672837704620676,0.7049865162000987,-1.3362317614599133,0.7129485436850858,-0.635998728003816,0.42992339227195836,-1.2974527036249173,0.008772539698588476,-1.134287470306102,-0.8945298089838036,-1.0
CUST0033,1.2922073703708123,-0.032068866024917264,-0.9502516561187406,-0.6370249984700256,0.3980751750037537,1.0797959929700063,0.7049865162000987,-1.3362317614599133,0.7129485436850858,-0.635998728003816,0.42992339227195836,-0.43726306586254127,1.6744446343672732,0.47398056802901006,-0.8945298089838036,-1.0
CUST0034,0.052085133930493445,-0.032068866024917264,-0.04852009441622391,-0.6570700293983495,1.5861059680228433,1.399378633635931,0.7049865162000987,-1.3362317614599133,-1.4026257699205102,1.5723301886761007,-2.325995788959444,1.2831162096622108,0.45295176494357103,0.4542113070166502,0.5119636013680888,-1.0
CUST0035,0.052085133930493445,1.201349058010361,-0.9849336392611451,-1.1126558813167715,1.0769499138718048,0.36073505147167556,0.7049865162000987,0.7483731706148343,0.7129485436850858,1.5723301886761007,0.42992339227195836,-0.7239929451166667,-0.5464514918576397,-0.8638682770727878,0.5119636013680888,-1.0
CUST0036,-1.1880371025098255,-1.2654867900601956,-0.5687498415522912,-0.7213111806602589,-0.19594022150579105,1.196566573213325,0.7049865162000987,0.7483731706148343,0.7129485436850858,1.5723301886761007,0.42992339227195836,-0.7239929451166667,-0.10227226661265718,-1.0248018422786191,-0.8945298089838036,-1.0
CUST0037,-1.1880371025098255,-1.2654867900601956,1.7202610458464052,-1.647376678427087,1.5012466256643369,-0.1309305495528241,0.7049865162000987,0.7483731706148343,0.7129485436850858,-0.635998728003816,0.42992339227195836,0.4229265718998348,1.119220602811045,-1.3292435533001195,0.5119636013680888,-1.0
CUST0038,0.052085133930493445,-0.032068866024917264,-1.2277075212579764,1.1305585202430466,-1.468830356883387,1.0060461528163314,0.7049865162000987,-1.3362317614599133,0.7129485436850858,-0.635998728003816,0.42992339227195836,-0.15053318660841591,-0.6574962981688854,2.2172465209494554,1.918457011719981,1.0
CUST0039,0.052085133930493445,-1.2654867900601956,0.8532114672862928,0.7143908297032278,-0.7899556180153359,0.8646922925217878,0.7049865162000987,0.7483731706148343,-1.4026257699205102,-0.635998728003816,0.42992339227195836,-0.43726306586254127,-1.5458547486588505,-0.5528184052473422,-0.8945298089838036,1.0
CUST0040,1.2922073703708123,1.201349058010361,1.304077248137551,-0.9278085942458968,1.6709653103813495,-1.4215527522421358,-1.4184668458483916,0.7483731706148343,-1.4026257699205102,-0.635998728003816,0.42992339227195836,0.4229265718998348,-0.8795859107913767,-0.7727161536712922,0.5119636013680888,-1.0
CUST0041,1.2922073703708123,-1.2654867900601956,1.512169146991978,-1.1519993870867034,0.907231229154792,0.7110467922016316,0.7049865162000987,0.7483731706148343,-1.4026257699205102,-0.635998728003816,0.42992339227195836,-1.2974527036249173,-0.768541104480131,-1.1663895105347386,0.5119636013680888,-1.0
CUST0042,0.052085133930493445,-0.032068866024917264,-1.193025538115572,0.038981538051287505,0.6526532020792729,0.28698521131800064,-1.4184668458483916,0.7483731706148343,-1.4026257699205102,-0.635998728003816,0.42992339227195836,-1.010722824370792,-0.3243618792351485,1.140686931034295,0.5119636013680888,1.0
